"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8"
-1.20408733334077,0.912535163811485,6.14915623203616,-1.46939186798479,3.41555847075267,0.623428246207972,1.07402240654462,0.626667287376551
-2.95437506498401,0.751087894019188,3.48816902326597,0.460064686260302,-2.18469183288997,-0.205339320485467,-1.86469757916303,0.268341234656248
-4.27095535508289,-0.93685988083617,-0.269007063098586,1.92437621740434,-0.0919939309648119,-0.69912096769214,-0.733070337603956,-1.44325698605943
-1.26753951495725,-0.375312080621473,7.65725978239969,0.403190168936196,2.37459243321299,-0.331073023547568,0.565817868060253,0.444127547013796
0.347403409079547,4.86539275523253,-1.63292214241062,-3.7950139477484,-1.9487233521342,0.33359549290062,-1.68698755504749,-0.717913223959258
-1.72651060151691,1.7491813725542,-4.67469322484639,-1.05004095742806,0.471431631530893,-0.271187112662072,0.973624735951684,0.740501065978685
4.50031433155915,4.11420599920697,-2.34776502046168,-3.61730294839679,0.389525241720452,-0.255184489427829,1.59037475978207,0.0338491969263595
2.91669683804496,-1.28337754971617,-1.78250129488308,-3.5028897891267,1.1046968303734,-2.76194011407434,0.33363056258145,-1.17603993216056
-5.68814585768558,2.10828765181662,-3.20533903788356,2.32432682664265,0.594171765298427,-0.00378635269585045,0.254388734975731,-0.382062087691818
-5.41926908072206,0.498775410394632,-2.77646759299133,2.66321405681745,0.836817894543219,-0.614928129377917,0.886124064015222,-1.20289124221671
-1.55284546936002,-0.253236666637055,2.50814349630809,-1.42978213114089,-0.196537812555121,-2.50678869870082,0.775845135878368,-2.04108263298305
-5.77506468203287,2.09319037012408,-2.23355968478088,2.77336382024874,0.592712402619716,-0.940994718982149,1.13832432310699,0.627151795665219
-5.65713884164034,0.36249722593978,-2.40887604185841,3.86878744300513,0.785405870038391,-0.921529537129639,1.33392786714372,-0.600125230598648
-0.688408874586273,0.0269217761794371,3.41080902389755,-0.289504027567249,0.258048051980393,-2.43254437945402,1.3596733497039,-1.75211936975149
-0.736641064132257,2.33685500117047,1.6484755747682,-0.135796844961741,-3.71602800635274,-1.61398618237289,-2.26918515157727,-0.0216461260021822
-3.84127629562873,-0.119859330595392,-1.48712357641927,3.19137409978975,0.329618494741331,-2.20529422497776,0.631931615592811,0.193022598705157
3.40702048170116,2.7737108319198,4.17291449487146,0.577985873846167,1.67810271810782,-3.33218675433238,2.96108402709188,-1.16273872582639
-2.22679870446332,1.05904050186849,2.70255548476833,0.26395820405189,-3.00523995106551,-1.06811793674828,-2.08813273485876,0.278032041723382
-4.52029217264992,-0.746229174531794,-1.16415055668551,3.6738324285182,-0.216435295982095,-1.446104974535,0.108779144950002,-0.712902043641884
0.138447343314233,0.90536725610497,4.77758660577202,0.83411023981876,1.44806580792146,-2.54292087187192,2.4536312629523,-0.342749543303223
-5.98979665431337,0.36236860558185,-1.7214873457718,4.6067341502192,-1.25000868089817,-0.91746063377946,-0.101440484947035,0.060522781879065
-5.37653169221733,-0.962585565668859,-1.00819284864936,3.87176256782055,-0.525835945490677,-1.46688835302578,0.827957430691914,-1.49831898338243
1.9552455776214,1.38668199183292,5.483604949911,3.1957645107643,0.416538878452777,-2.23746828763116,2.57509659138812,-1.01359023642527
-1.61778611732826,4.76855439338569,-3.00506772157129,-3.56768828744517,-0.971088405348244,0.686773431181174,-1.44357047224047,0.449892017598461
-3.33431706386146,0.188809091209896,-2.8947728761882,-1.24063311515087,1.14086848783687,0.954396639462189,-1.28906570076101,-1.12653644224941
-2.80734622411735,0.895170477194999,-2.24413574596483,-2.02912154901664,3.33735241889433,0.369030022971253,1.25577638174565,-0.539544328235893
-0.431072152907954,-0.547290899541979,-0.809895056758191,-4.50584786564747,0.963796058442867,-0.893359692808319,-0.129603694613643,-2.8745725419654
-5.92426051617461,2.0161187489386,-2.80245034610295,1.75279475922673,1.05469973387328,1.18484850045856,-0.627698018834713,-0.0855470724472385
-5.53522354620452,0.523735388300259,-2.58176088760842,2.11896189247186,1.33908055505462,0.573609811007868,0.143596018894299,-1.21273056624165
-0.416221516943623,0.483636359261764,1.23218190815514,-2.2051015728273,-0.00163044836714201,-1.46882486030983,0.170803383524868,-3.75330893659472
-5.24240080319215,0.766008711515442,-2.51773598450196,1.03184831617056,-0.481349661262567,0.67482822782491,-1.24395028839244,-1.02015241287192
0.578647893206252,0.386291707868026,-0.0878376792600942,-2.99196164738438,-2.51569607143739,0.571492661572834,-2.32765760677318,-3.78623598578138
0.383479873136998,-2.18033470306669,1.00618370609853,-3.29806360736237,-2.35254989410626,-0.376489785936263,-2.84820688586552,-1.87715659581861
0.565021039730222,-3.64132907266097,0.767501522803694,-3.02914778119513,-1.29836758969989,-0.999322029447779,-2.02880534428515,-2.64761712008431
-3.12335616976735,1.22021888908566,3.1027221288064,-1.91596368919867,-2.47379498107879,0.459479615704236,-4.08855562289371,1.81179442766434
-4.82781457708642,0.500065706777388,-1.11105937694938,1.66478424187944,1.80590464621229,1.16492419895925,-0.928296772968457,-0.0632880099373854
1.6778305247845,3.16355322607905,5.12315746135096,-2.40301571322675,4.54122705838062,1.86489615025528,0.544064151127678,-1.42273750804568
3.13449169124641,4.30829324302829,2.84076072854792,0.52049862431918,-1.86050672384092,3.36463588430084,-3.19901137073815,-0.0792040477434904
-2.63091899661977,-1.05055154861717,-1.99641001910629,2.17119199123893,1.99097409582393,0.906603357343227,-1.61606168421435,-0.610464234686529
1.58782218530135,0.388919028492559,4.53050688661766,-0.219762274849724,4.04318316478261,-0.00974544444416063,1.06744723981785,-0.114001758195859
-1.27325308365219,1.834276945143,2.62863205852879,0.362157748011913,-1.24197168115192,2.33453588503644,-2.37217767043,-0.911252791777432
-3.6993510718506,-0.518644370520869,-1.32215241610949,0.256774819057137,2.26956739849736,2.57432150190392,-2.04974459865557,-2.70459818069893
0.511831624255319,0.576735232974149,6.49968247106513,0.411484411564004,3.2629409062972,1.1440657792048,0.206457639434285,0.18238571256796
-5.34463769996017,3.59782695722732,-4.07444479582898,-0.225375908424576,0.667467476940029,0.971820755618271,0.80237242045507,2.31294411903681
-5.05567830206214,0.265004279563267,-2.79188048763592,0.830226165815907,-0.403717524030079,-0.932290939625746,0.505092355358619,-0.00381607990246742
-0.0514476144938075,3.80855833460048,-2.94311355817523,-4.83022437208514,0.535091632537618,-0.984373074902896,3.47458962204665,1.01669610196842
-2.04216547636148,-0.921951416719295,-1.45916844814263,-2.62166628226195,1.47898762101991,-1.03426205119373,1.63070835464803,-0.655033358042674
0.770013721851589,2.05930967236903,-2.43004729089473,-5.8527041108633,0.730544227344981,0.407261320241923,2.9354977551797,1.74336470478842
0.910972191133449,-0.771258842491406,-0.449988234055571,-4.38561267589164,1.16344900545842,-1.12700878935816,1.17792732459611,1.56612284960076
-5.59200589764581,2.11047363920079,-3.1334659595896,2.17388324243127,0.768450918201181,0.346199516849104,0.284283284828666,-0.0455315175278847
-5.45398152310776,0.788276419631252,-3.61820116793794,2.76182921963036,1.6710660456951,-0.0955572500428477,1.63660896490987,-0.462673221763515
-1.30692927360489,0.383079393941901,2.02295497807594,-3.4826046855954,2.04271115894496,1.25089794106153,-0.326693348155406,-2.13460291095894
-5.78683727531342,2.25388565006716,-2.46573214107391,2.15584223097251,1.54678681437159,0.584106638006285,0.750446465643255,0.532663927635573
-5.6428524216322,0.409099719894821,-2.49732209100285,3.43351722835909,1.39872232927528,0.114362743459835,1.10897130323767,-0.588184325671981
-1.22576006418301,-0.0380854154438884,3.9818953131029,-1.28516240233625,1.66192309807257,-0.298455499360957,0.664785007790906,-1.0913783036545
-6.07752454155039,0.909231487755676,-2.35793248554019,3.39547871132574,-0.93869620163954,-0.0633740305645083,-0.645200185601198,0.496066902969073
-1.10871247014322,1.7839970316997,1.93435367445345,-1.067594108512,-1.69566664459833,1.63654032376614,0.662809477742682,2.75426405901218
-0.432475686891559,0.595272902843684,5.8410593679359,-1.8983389776888,3.27397446269366,-0.684768623537834,2.15620875050131,1.79793379577668
-5.94430839932203,0.497740736158362,-1.96512071286227,3.41974017872522,-0.498151722000881,0.512899990642923,-0.710156509582462,-0.143469215206719
-5.65452090436765,-0.487210139634439,-2.04225482696691,4.21127806211138,0.493404949001453,-0.0795799974866876,0.800153259292257,-1.17774775400263
10.335065482761,6.38523667376671,6.726302718437,5.99776693156623,2.53370802685633,2.5702635073107,2.22444188193646,-0.608961226261962
-3.13768224410094,0.0892183622245783,5.30449841426828,1.89691865617582,-1.47456295885701,1.2832406226397,-2.25080781457922,2.46376805367437
-4.42209596297053,-1.0649548190145,0.222852220496917,2.14552310508507,-0.162361566415777,-0.296275829647892,-0.729857339714504,-0.788602412977125
-1.37821928408599,-0.872612800854615,8.74590360490816,2.1437210089117,2.70105025893863,0.172188886989795,1.02835403964079,1.56829916714578
15.6700893855157,15.9966032113987,-5.57681022948328,-1.10710719648444,-2.08617166313056,5.87329263877047,1.54765755947719,4.91918295668977
2.45739698246808,-1.01444057801362,-6.13965703731245,-1.38325732018201,4.52236899311558,0.880522156193255,-2.385678025942,3.11329666700076
2.81648231013108,-0.561257288120843,-5.24744228761053,-1.72847680976991,6.09789756448643,-0.64857421572892,0.327275740417901,3.79328436448585
8.13733522421476,0.524879180523256,-5.97045294095767,-2.66839964715089,3.94691462814589,0.410743120289731,1.08243060904026,2.91495428182323
0.537133221351119,4.34588020331397,0.284324937434776,-2.52026016468476,-2.22202276623121,2.89315803118081,-1.35108419955379,2.2327134528037
-3.2198813793768,0.298848246741179,-2.74972793757728,0.249017548408882,2.90884215501095,2.9559354770227,-1.43631196967832,0.327311192003972
-0.337465393303994,-0.673012278771485,2.953338191497,-3.41185780364538,2.0388828346384,1.27109254399378,-1.47335042719793,-0.0080301354321788
-0.0633098311406236,3.86077033888572,2.63121161616865,-1.78077502812694,-0.236432633610778,1.52974374094539,-1.83209763747002,1.10871506608635
-3.66316026222855,0.368874672634644,-2.28969412821235,2.17051187271403,2.65223444639374,1.47525648079991,-0.799252830706465,0.230115725527384
2.45356757505962,1.00887377983151,4.01100606008243,-0.301493975286292,2.10983656686161,0.561230933916601,-0.248390042233346,-0.845707618778631
0.0795886595591605,2.75352320471332,3.088835635883,0.142838867204717,-2.3122216819796,1.31382155143153,-3.32123483196674,1.3263637387872
-3.22573400516863,0.00146922509751148,-1.5321996575966,2.54016341940093,1.46559885516025,0.142513522121962,-0.64336920255513,0.251120621317078
2.04437528547832,1.93103238786859,3.99215293014925,-0.528163397674829,2.95101879378902,-1.48146719464516,2.0004628136082,-1.14261982655984
-5.65430048078033,0.575922402852289,-2.13688790129561,3.51079435551694,-0.0877166615617056,1.35236248377338,-1.21985569608524,-0.213488305146845
-5.38601824856923,-0.243078867299925,-2.48841067291785,3.99433424856341,1.54969103825787,1.50782433745389,0.0979077076443585,-1.46265102334737
49.0910732285646,28.2881259384721,3.06927387767489,21.8288706029545,1.67950397517489,10.6331100951682,1.32693165580642,-5.73230632586551
-0.519111790104538,1.02839797130664,3.82748591367399,2.67842726233706,-2.31481981732282,1.4040441188348,-2.52221496382607,1.68527990582827
-3.40563357840435,-0.823234476078628,-0.565078609192654,1.47257698762478,1.69508555342441,1.96041356267042,-1.98762523094569,-1.03472563936243
2.78122947222,1.05628713004939,5.78352049759892,2.88660864266733,2.60111468361269,0.959704821450044,0.390360776190899,0.433795434307322
-1.48895211126494,4.03223376128181,-1.16073601942856,-5.73858836322105,-1.01253513713202,2.51428975793858,-2.15296599738926,0.790111939363585
-3.55551118269713,0.0999006342074837,-2.47764265269954,-1.94176525244392,1.2610558706395,2.44996564202229,-1.71027044083469,-1.04842299189521
-3.18093947647393,0.718962105552589,-1.81306249974738,-2.07292780583589,2.84921214195031,1.04356446782603,1.0983815467532,-0.305684264903832
1.13067266429459,2.41300813302395,-3.45389177276429,-4.61090722938035,-0.0441628445388208,0.519740396696788,4.54237709027313,4.12784224397167
0.418918295774773,4.08598676094671,-1.23088201047679,-4.63727731235672,0.0972386702285498,4.22421446724246,-3.12603414595156,-2.9549875456262
-3.34429971625469,0.918298748560209,-3.08207622336638,-1.86564460940309,4.11705619879143,6.06927022676858,-2.75221103988213,-2.20837380555956
-0.435058060821392,-0.0655794393368161,1.03272697917256,-5.70846354333345,1.90597813078499,2.96726894921565,-2.67196381463714,-3.00730282956196
0.344022094626741,0.579045754262488,-1.2762041452464,-4.70066857245522,2.29504857907047,2.68886040430196,-1.12120165291466,-2.98690838260575
0.53404503893067,-2.51656470608026,0.272804926843678,-5.54241827922103,1.06354256419699,3.72949678443485,-4.01618008835412,-2.68523508474706
1.55149767401196,-1.96812091049997,-0.830214595203157,-5.18232421837218,2.35164591634774,3.98961728106925,-2.28920077564678,-4.00098610097797
1.8582829628063,-6.52394932588423,0.00681408364720406,-4.3984239132829,-0.965745673495975,9.24019540750175,-1.00019754752847,-1.85391619488806
-5.66186632704796,1.77566246069293,-2.19027489685627,2.06857981225437,1.07731697492552,0.957362742381555,0.569786016430037,0.182190941618775
-3.37172764948105,0.990531908854518,0.0414635783144349,-4.16272964839291,2.68551276604306,5.95049278126462,-2.46089515281438,-2.35909724572468
0.0243526667336237,0.621286633810536,1.31047847349838,-2.65728474205817,1.48570972725609,1.92866658035363,0.238729960610135,-4.08266389662643
-0.356647185778496,-1.38125931083136,1.27210568853951,-3.55777391521297,0.923320147081364,2.42095182845219,-1.34517845201295,-2.22554766081942
-0.702040643985319,-5.13294338286412,-1.06217402471111,-1.70021754970458,-1.04407920405715,7.10154447446302,2.38686574423967,-1.67666376786215
-0.473774201564561,-5.44683898117758,-1.1685979799971,-2.67509628057422,-0.278681300623756,8.91266011798667,1.94256860307169,-2.5118155345529
-1.31875525419296,-2.88026449471061,-0.328643037979266,-1.87836706322852,1.22974697333081,1.34478327541636,-0.662281330595084,-2.33409534242031
0.461846322435536,-6.07792317266815,-0.500801668071751,-2.74613270641989,-1.29270114093576,6.53275183610973,2.66376382516772,-3.1459656793507
-1.04287027160141,-1.8957290498911,-0.972075743889856,-3.83568408685355,3.25841134296935,5.09253346914338,-1.31764147191518,-3.39353306500947
1.63798847239582,-5.05687920164999,-0.0964490497630712,-3.68590061827372,-1.78529874609186,8.52684102915287,1.20394874926375,-2.42344295592126
0.0478039393060601,-2.88913544200757,-0.00375717143525836,-3.24011277911802,1.15127002225824,2.14721682897725,-1.51546058035355,-2.46383554301101
1.73664562771178,-7.03216096396688,0.81515971993725,-3.63890436835079,-1.6526862327959,8.23521315285031,0.989108720747112,-1.38795147460583
1.17272529825772,-4.74871174811668,1.44759970059711,-3.53958478611112,1.28214402676592,2.2949656475348,-1.95052164619704,-1.90696981050579
-3.19015029094205,0.834574512332735,3.83101310586277,-2.32960323433241,-1.44711431032837,2.88624923845169,-4.33462864315724,1.81544526906229
-4.53772337402733,0.000644945848826045,-1.01046911990792,1.69029716982437,1.29722056906017,1.55744211056317,-0.624915557578546,-0.428063732269471
-1.81994986103989,0.542655696591627,4.13022357651147,-2.80773466933144,3.66402294356518,1.32568211362602,1.4440346294916,-0.977176863794416
-1.69904125827493,-2.49152343916575,2.06816915594406,-2.57944349776254,0.991668705966996,2.29841509398402,-0.973711592502021,-1.69665426965153
1.27265480505144,-5.38339573645869,2.47831810208191,-1.95277344624111,-2.69036566199641,6.98990833026163,2.23316322454703,-1.02950991662782
0.825038682712976,-3.63889237950298,2.8627094082978,-2.81690168390212,0.260051583779447,2.46436239810202,-2.26694742141679,-1.16525386529492
-5.77753023019513,-0.06685518795625,-1.77728676580569,3.43706663102618,-0.863205376652487,0.986682449746157,-0.898140023342656,-0.502686998498909
-2.298491878629,-0.662447602953211,4.27115582994164,-0.183548737420534,-0.874458938098101,1.54507905700924,-1.75619710243001,0.0555204021158184
-1.7563691372058,-0.370485694220473,4.75113338314826,-1.95330385047037,3.49307456174579,2.20393587457647,0.981370432341377,-0.35206541929572
-1.00685379089952,-3.69951069623165,4.2270425340356,-1.08354779265636,-1.08390193717018,1.6349823556219,-1.48170856499526,-0.478686808023765
-1.24918224602158,-3.7753629472337,4.17114519398025,-1.13860669121095,1.87558145383871,2.94452242740054,-0.863689151553836,-1.33915948080545
-0.0539722514564584,-5.71428579706167,0.740161838318332,-2.23889488521225,1.14258916500593,9.06197809157737,2.74397594118136,-2.74917609045122
0.0290372285250622,-6.76233559695104,3.24585906988298,-0.0745226716700939,0.0651169713616807,6.97913900749579,3.90770592847141,-1.07734434136346
4.87535378600846,-4.50524400958609,3.70846346785785,0.92727488379131,0.323807813728378,8.90000710839416,3.55343846336651,-1.24568299996744
1.66185775921866,-5.64423218797318,4.86348733995086,-0.50313905924226,2.48182154725485,3.34734196956414,-1.56009818211651,0.134891224126295
-1.05298892342619,0.97946457916783,5.25628303609864,1.55264815925284,-0.772753792100391,4.50975276519406,-2.9343439705709,2.35290377398179
-3.51370357745757,-1.67527888052204,0.0603611358237678,1.55841690696663,0.665089616697292,1.44434214215847,-1.68309814254861,-0.789509865043276
-0.0518249611142959,-0.888910880727626,8.00668908470288,1.47000965721251,3.01002302122001,1.80768693171014,0.6388870820554,1.7224861944402
-5.63383511305503,2.92526791321126,-3.18634027759801,-0.0434072548231687,1.05345112781656,1.31650702421717,-0.478261443661802,1.46335902309548
-1.8738568191415,1.77363380842768,-1.69970545978509,-5.12453508043124,-0.920288949140533,1.51842057996849,-2.08536728299996,-1.28135013275096
0.944489100696071,2.77839850481989,-0.542574715531792,-5.3966722160732,1.33533861289952,1.01212950826382,-0.403595268558855,-1.13694184059983
-0.299178495441773,-1.19363581718561,0.511630319541152,-5.30680908290991,1.47681389047942,-0.178324921489872,-1.32710151239363,-1.11245432844277
-2.91500129139235,2.40991245140613,2.70120436578051,-3.49316149063789,-1.19336566466427,0.850712324584414,-3.40138385704602,1.86795051095889
-4.77969881866747,0.869117887842071,-1.44926216001855,0.0901669998455144,2.68912752584193,2.78330258773862,-2.01993081438373,-0.182807181205566
-2.07734254204214,-0.233979127154694,3.52864945717911,-3.64272917760541,1.54480389290241,0.660858431432545,-1.71372527897244,-1.07460032394507
-2.41957132605162,2.844428810521,3.89626494180028,-3.01094268270081,0.0535083464732825,1.55171163004865,-2.76151673664052,2.4490034547998
-4.39014682883611,0.399474679204352,-1.01103235095967,1.95470301882325,1.28605198871177,0.316910783017436,-0.805855089989178,0.228215488637405
-1.66019566534982,-0.382133207492946,5.12196048507839,-2.10908906697514,2.14868169611997,0.553067360347107,-0.804820469763748,-0.0461535491806312
-2.86360987982276,1.56383054139363,4.14839397561594,-2.51240331625177,-1.02423842072621,2.88233140464773,-4.64147607509938,2.16373450190595
-4.64063188747961,1.0748904546657,-1.58343381639809,-0.152730801709811,4.18731459501328,4.42912774981936,-2.27261095474489,-0.615730779488939
1.5678872243853,2.69728643830765,6.23705147010888,-2.07803868707135,5.1999492280497,2.45059197244304,0.608656360073961,-0.551952672779976
-0.627454889954067,2.3236387250729,4.29987894295438,-0.479100289521947,-0.34863441281657,4.15810608948122,-3.49585454229054,0.799765834527876
-3.80307176453495,-0.614589561203815,-1.35877488460485,1.96768041040503,1.76434468191931,1.50385990274729,-1.55416355171862,-0.786863384173868
6.06142020050206,3.72434233991458,5.79464481362995,2.28254572507261,3.28177474035986,1.58985434185844,1.81382247203624,0.296997063968089
-2.88061752789734,0.511232191612389,4.33794213780229,1.34581761864833,-1.40392732387372,1.17521204899373,-1.83100226847234,0.691203391548482
-4.16570419898245,-1.03702026677343,-0.240381775847688,2.0077128511178,-0.0698416489554649,-0.448574257997469,-0.788507216225107,-1.50046411903654
-0.348876297900625,-0.192301302442982,7.56690623691163,1.64579991499556,2.48032043445711,0.218461763152636,0.750434778699437,-0.0108321414156328
-5.10989598174437,3.58323604266715,-4.34975370672208,-0.186259348534845,1.57007236604265,1.79524907737235,0.372085038215143,1.5836645644269
-4.74230288995533,0.270983465569199,-3.04020078033105,0.479565524580024,0.260565028115571,-0.160354639960903,0.208898125895327,-0.34262371521708
1.83176474915488,4.24374890256051,-1.58029557238824,-6.15637688092274,2.16444748352335,3.6749395698877,0.618463340371053,-0.760343079218385
0.108239764613796,-0.926850679569926,-0.432393839562774,-6.13313652054641,2.82480124524834,1.64406404452845,-0.857434128244578,-1.37608509311427
4.45510567559994,6.9051969350641,0.386537304066139,-2.94500892715503,-1.18613788981019,5.28540324606527,-2.59194864315956,1.4439043195831
-2.04594158570023,-0.0572160338794552,-2.73670531351599,-0.351474727352679,3.73809491826529,3.2036998341594,-2.31432030303469,0.909515020771416
9.08291889097857,3.67285703213313,2.70045427625813,-0.717006994772365,3.18152424660687,4.74257308387409,-2.51991554757886,-0.466108090718622
-5.73601766700764,2.50451678047561,-2.58822425028114,1.58984567791239,2.42813966310213,2.04140285535689,0.046944293802511,0.422106473737153
-2.22821064659924,0.880702934012923,4.42313457937933,-0.556860194460885,1.00631277844241,2.36589030705541,-1.97944770814669,1.8612229533092
-1.58500748816669,-0.791825216788668,6.30045485717267,-0.746564358171753,2.8054697873686,0.905997583010708,-0.385625144778562,1.07338409813585
-6.05530624143644,1.77259888280995,-3.29764224387025,1.40226380036391,2.19610808672533,4.37156871624975,-2.35904911292049,-0.462207835119653
4.1163471199938,4.3535030911506,1.7883606565387,0.473822321507584,0.702360491382367,5.07832723363056,-0.44188628984341,0.445564444784903
2.18429661154227,0.961442094324357,5.45945874903439,-1.33658187382261,5.10946170207339,1.83655350503692,0.433859010854309,2.08911430470286
1.53098296754063,-1.63781976371362,3.90834558290542,-0.0466685942408495,3.84433475863564,1.9790912371907,-1.41186443002071,2.71516999016896
-1.43535194310791,1.23058975607907,4.6717526595359,1.53087959679032,-2.31468229141683,2.55756641121828,-1.86036429352641,3.80072360960157
-4.1312174621625,-0.690945527193162,-1.35194153830218,2.57277301692282,1.04503720349444,1.18266268774423,-0.686298070868152,0.115844582713242
1.41882388438942,1.09593394605069,6.11127041406858,1.52087019155601,3.33559175816805,1.16490050035697,2.12622817062882,1.12169827268949
-0.160608939419092,1.97824366830548,4.51285197129385,2.24054773374042,-2.23699195834254,2.99469401116257,-1.72170374049165,3.39743701242551
-3.32464380356045,-0.968330726817012,-0.670609587906804,0.892179356468807,1.72140269521392,2.24059408399177,-1.84097409728915,-0.438815785461461
1.20089650035882,0.175155438539055,7.95736027760124,2.23660529069251,3.55395528905475,2.03537743890687,0.470411436449516,3.01893655214242
-5.48600203958433,2.93185819789584,-3.70503741422422,-0.869656238510689,1.68684329643007,2.31048806206834,-0.862459278628684,0.942489301559005
-0.697664030697085,1.98479428660762,-2.44580647804169,-4.50218681177395,-2.59039659069794,0.585082944123322,-0.177785223322047,0.51108988975087
-0.83132363307102,1.55882983208027,-1.15404489020144,-5.46744456380556,0.112483974694016,0.385431728302016,0.686655536920661,1.18719827549061
0.609784456135254,0.524159145222281,-2.6661587694791,-4.51688407840326,-0.194037111105689,-1.05052846047898,2.41668144962285,1.45155422781387
-5.5569729510228,1.82644166578723,-3.2634966422099,2.11872863693868,0.415716796162829,0.0888102432106956,0.0458415099798932,-0.281468326765234
-5.29333892801624,0.224442567607849,-2.84498514110055,2.45755715480223,0.672018549675111,-0.499044726567758,0.66955702101663,-1.10270482443073
