,student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
819,0069-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-75.5793896506,0,0,0,0,0,1,1,3,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,0,6,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,0,3,2,2,2,0,0,2
820,0069-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,0,0,1,1,0,3,4,0,3,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,3,7,6,8,5,5,2
821,0069-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,3,4,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,6,2,2,4,8,7,1
822,0069-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-7.73435587827,0,0,0,0,0,1,1,3,4,0,3,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,1,7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,3,6,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,2,0,0,5,0,0,6,4,4,3,0,0,3
823,0069-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,0,0,0,0,1,1,3,4,0,5,9,9,0,0,0,0,0,7,0,0,0,0,9,9,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,9,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,1,1,6,7,1
824,0069-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,0,0,2,2,0,3,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,3,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,4,3,2,4,6,6,1
825,0069-F14,4.1.3.0,226-001-BARNES-F14,4,PS,-12.1185852982,0,0,2,2,0,1,1,5,4,0,5,9,9,0,0,0,0,0,9,1,0,0,0,0,0,0,4,2,0,1,0,0,0,2,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,0,0,0,6,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,3,0,0,6,3,0,0,0,0,9,1,0,0,0,4,0,1,0,0,0,2,0,2,1,0,1,0,1,0,0,1,9,0,0,0,0,2,0,0,4,9,9,5,0,0,9
826,0069-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,1,1,0,5,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,1,1,1,3,3,1
827,0069-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,1,1,0,5,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,6,0,0,1,5,4,0
828,0069-F14,5.1.3.0,226-001-BARNES-F14,5,PS,67.3701298701,0,0,0,0,0,1,1,4,4,0,7,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,3,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,5,0,0,4,7,7,7,0,0,7
829,0069-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,3,2,0,4,4,0,9,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,6,1,1,1,4,4,1
830,0069-F14,6.1.2.0,226-001-BARNES-F14,5,PS,0.0,0,0,0,0,0,2,2,4,4,0,9,9,9,0,0,0,0,0,7,0,0,0,0,0,9,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,0,0,3,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,4,1,1,2,1,1,0
831,0069-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-63.3814783347,0,0,1,1,0,1,1,3,4,0,9,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,1,2,2,4,3,0,0,6,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,9,6,6,5,0,0,5
832,006a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,1,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,6,5,7,9,9,4
833,006a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,7,0,2,0,1,1,0,0,1,2,1,2,5,5,1
834,006a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,0,1,1,2,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,9,0,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,0,0,0,0,0,0,0,0,9,0,0,0,0,4,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,3,8,7,9,4,5,2
835,006a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,0,0,0,0,0,1,1,3,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,7,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,9,0,0,0,1,1,0,0,3,3,3,3,0,0,2
836,006a-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,3,1,0,3,4,0,1,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,3,3,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,2,0,3,4,4,5,6,6,2
837,006a-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,1,9,9,0,0,0,0,0,7,0,0,0,0,0,9,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,3,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,8,0,1,0,0,3,2,0,3,2,2,4,7,5,1
838,006a-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321,0,0,0,0,0,0,0,2,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,6,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,8,0,1,0,0,3,2,0,3,2,2,2,0,0,2
839,006a-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,3,9,9,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,7,6,8,5,5,2
840,006a-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,2,1,0,2,4,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,3,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,6,2,2,4,8,7,1
841,006a-F14,3.1.3.0,226-001-BARNES-F14,1,PS,23.5457289712,0,0,0,0,0,0,0,2,4,0,3,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,6,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,6,4,4,3,0,0,3
842,006a-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,2,2,0,2,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,3,2,1,1,6,7,1
843,006a-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,2,1,0,2,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,4,3,2,4,6,6,1
844,006a-F14,4.1.3.0,226-001-BARNES-F14,1,PS,36.4857836338,0,0,0,0,0,1,1,2,4,0,5,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,3,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,0,4,9,9,5,0,0,9
845,006a-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,7,9,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,6,4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,4,1,1,1,3,3,1
846,006a-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,2,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,6,0,0,1,5,4,0
847,006a-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,7,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,3,0,0,4,7,7,7,0,0,7
848,006a-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,4,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,0,0,0,7,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,2,0,0,3,0,0,3,1,1,0,0,1,1
849,006a-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,7,7,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,4,9,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,6,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,8,1,1,1,0,0,1
850,006a-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,-74.1071428571,0,0,0,0,0,0,0,2,4,0,7,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,0,3,3,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,9,0,0,0,7,0,0,0,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,3,2,2,2,3,4,0
851,006a-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,3,1,0,2,4,0,9,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,8,0,0,3,1,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,0,6,1,1,1,4,4,1
852,006a-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,2,4,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,0,4,1,1,2,1,1,0
853,006a-F14,6.1.3.0,226-001-BARNES-F14,1,PS,56.7757009346,0,0,0,0,0,0,0,1,4,0,9,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,7,9,0,1,6,1,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,3,6,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,9,6,6,5,0,0,5
854,006d-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,6,5,7,9,9,4
855,006d-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,9,0,2,2,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,2,1,2,5,5,1
856,006d-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,1,0,1,1,0,0,3,8,7,9,4,5,2
857,006d-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,3,3,3,3,0,0,2
858,006d-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,2,1,0,2,0,1,1,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,3,4,4,5,6,6,2
859,006d-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,3,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,3,2,2,4,7,5,1
860,006d-F14,2.1.3.0,226-001-BARNES-F14,1,PS,7.77421494914,0,0,0,0,0,0,0,2,4,0,1,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,6,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,3,2,2,2,0,0,2
861,006d-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,1,2,4,0,3,9,9,0,0,0,0,0,7,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,7,6,8,5,5,2
862,006d-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,2,4,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,3,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,6,2,2,4,8,7,1
