0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,7,7,21,26,30,35,39,43,48,52,57,61,65,70,74,79,83
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,20,24,29,33,37,41,45,49,54,58,62,66,70,74,79
2,2,2,2,3,3,3,3,3,4,4,3,4,5,6,7,8,9,21,25,30,34,38,43,47,51,56,60,64,69,73,77,82
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,24,28,33,38,43,48,53,57,62,67,72,77,81,86,91
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,19,23,27,30,34,38,42,46,50,54,58,61,65,69,73
3,3,4,4,4,5,5,5,6,6,6,3,4,5,6,7,8,9,10,13,15,17,19,21,24,26,28,30,32,35,37,39,41
3,4,4,4,5,5,6,6,6,7,7,2,3,4,5,6,6,7,24,28,33,38,43,48,53,57,62,67,72,77,81,86,91
4,4,5,5,6,6,7,7,7,8,8,2,3,4,4,5,6,7,24,29,34,39,44,49,54,59,64,69,74,78,83,88,93
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,25,30,35,40,46,51,56,61,66,71,76,81,86,92,97
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,26,31,37,42,47,53,58,63,69,74,79,85,90,95,101
2,2,2,2,3,3,3,3,4,4,4,2,3,4,5,6,7,8,10,13,15,17,19,21,24,26,28,30,32,35,37,39,41
2,3,3,3,4,4,4,4,5,5,5,2,3,4,5,6,7,7,26,32,37,42,48,53,58,64,69,74,80,85,91,96,101
3,3,3,3,4,4,4,5,5,5,6,2,3,4,4,5,6,7,24,28,33,38,43,48,52,57,62,67,72,76,81,86,91
4,5,5,6,6,6,7,7,8,8,9,3,4,5,6,7,9,10,30,36,42,48,54,60,66,73,79,85,91,97,103,109,115
3,4,4,4,5,5,5,6,6,6,7,2,3,3,4,5,6,6,23,27,32,37,41,46,51,55,60,65,69,74,78,83,88
5,5,6,7,7,8,8,9,9,10,10,2,3,4,5,6,7,8,13,16,19,22,24,27,30,33,35,38,41,44,47,49,52
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,12,14,17,19,21,24,26,29,31,34,36,38,41,43,46
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,23,27,32,36,41,46,50,55,60,64,69,73,78,83,87
10,11,12,13,14,15,16,17,18,19,20,4,5,7,8,10,11,13,17,21,25,28,32,35,39,42,46,50,53,57,60,64,68
8,8,9,10,11,12,13,13,14,15,16,2,2,3,4,4,5,6,17,20,24,27,31,34,38,41,45,48,52,55,59,62,66
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,17,20,23,27,30,34,37,41,44,47,51,54,58,61,65
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,7,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
0,0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,7,21,26,30,34,39,43,48,52,56,61,65,69,74,78,83
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
1,1,1,2,2,2,2,2,2,3,3,2,3,4,5,6,7,8,22,26,31,35,40,44,49,53,58,62,67,71,76,80,84
1,1,1,2,2,2,2,2,2,3,3,2,3,4,5,6,6,7,19,23,26,30,34,38,42,46,49,53,57,61,65,69,72
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,24,29,33,38,43,48,53,58,63,67,72,77,82,87,92
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,19,23,27,30,34,38,42,46,50,54,58,61,65,69,73
2,2,2,3,3,3,3,4,4,4,4,3,4,5,6,7,8,9,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,26,32,37,43,48,53,59,64,70,75,80,86,91,97,102
0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,11,13,15,17,19,21,23,25,27,29,31,33,34,36
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,76,81,86,91,96
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,24,29,34,39,44,48,53,58,63,68,73,78,83,88,93
1,1,1,1,2,2,2,2,2,2,2,2,3,4,5,6,7,8,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56
0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,12,15,18,20,23,25,28,30,33,36,38,41,43,46,48
0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,6,6,7,22,27,32,36,41,45,50,55,59,64,68,73,78,82,87
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,7,8,9,11,12,14,15,17,18,19,21,22,24,25,27
0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,6,7,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,7,7,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
3,3,3,4,4,4,5,5,5,6,6,3,4,5,6,7,8,9,14,17,20,23,26,28,31,34,37,40,43,46,49,52,55
9,10,11,12,12,13,14,15,16,17,18,3,4,5,7,8,9,10,26,31,36,41,47,52,57,62,68,73,78,83,89,94,99
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,23,28,33,37,42,47,52,56,61,66,71,75,80,85,90
3,3,4,4,4,5,5,5,6,6,7,3,4,5,6,7,8,9,21,25,29,33,38,42,46,50,55,59,63,67,72,76,80
2,3,3,3,3,4,4,4,5,5,5,2,3,4,4,5,6,7,23,28,33,37,42,47,51,56,61,66,70,75,80,85,89
4,5,5,6,6,7,7,8,8,9,9,2,3,4,5,6,7,8,26,32,37,43,48,53,59,64,69,75,80,86,91,96,102
20,22,24,26,28,30,33,35,37,39,41,6,8,10,12,14,16,18,32,39,45,52,58,65,71,78,84,91,98,104,111,117,124
16,18,19,21,22,24,26,27,29,31,32,1,1,2,2,3,3,4,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57
16,18,19,21,23,24,26,28,29,31,32,1,1,2,2,3,3,4,13,16,19,21,24,27,29,32,35,38,40,43,46,49,51
20,22,24,26,28,30,32,34,36,38,40,1,2,3,3,4,5,5,15,18,21,24,27,30,34,37,40,43,46,49,52,55,58
19,21,23,25,27,29,31,33,35,37,39,1,1,1,2,2,2,3,16,19,23,26,29,33,36,39,42,46,49,52,56,59,62
20,22,24,26,28,30,32,34,36,38,40,1,1,1,2,2,2,3,20,24,28,33,37,41,45,49,53,57,62,66,70,74,78
8,9,10,11,12,12,13,14,15,16,17,4,5,6,8,9,11,12,21,25,30,34,38,43,47,51,56,60,64,68,73,77,81
7,7,8,9,9,10,11,11,12,13,14,2,2,3,4,4,5,6,20,25,29,33,37,41,45,50,54,58,62,66,71,75,79
18,20,21,23,25,27,29,30,32,34,36,4,5,6,8,9,10,12,17,20,23,27,30,34,37,40,44,47,51,54,58,61,64
16,17,19,21,22,24,26,27,29,30,32,1,1,2,2,3,3,4,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56
4,4,5,5,6,6,7,7,8,8,8,3,4,5,6,8,9,10,21,25,29,34,38,42,46,51,55,59,63,68,72,76,80
3,4,4,4,5,5,5,6,6,7,7,2,3,4,4,5,6,7,19,22,26,30,34,38,42,45,49,53,57,61,64,68,72
4,4,4,5,5,6,6,6,7,7,8,2,3,4,4,5,6,7,20,25,29,33,37,41,45,50,54,58,62,66,70,75,79
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
1,1,1,1,2,2,2,2,2,2,2,2,3,4,5,6,7,8,22,26,31,35,39,44,48,53,57,62,66,70,75,79,84
2,3,3,3,4,4,4,4,5,5,5,2,3,4,5,6,7,8,20,24,29,33,37,41,45,49,54,58,62,66,70,74,79
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,24,28,33,38,43,48,53,57,62,67,72,77,82,86,91
3,3,4,4,4,5,5,5,6,6,7,3,4,5,6,7,8,9,22,27,31,36,41,45,50,54,59,63,68,73,77,82,86
5,5,6,7,7,8,8,9,9,10,10,2,3,4,5,6,7,8,9,11,13,14,16,18,20,22,24,26,27,29,31,33,35
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,26,31,37,42,47,53,58,63,69,74,79,85,90,95,101
1,1,1,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,6,7,8,26,31,36,41,46,52,57,62,67,72,78,83,88,93,98
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,24,29,34,38,43,48,53,58,63,68,73,77,82,87,92
5,5,6,7,7,8,8,9,9,10,10,3,4,5,6,8,9,10,18,22,25,29,33,36,40,44,47,51,55,58,62,66,69
4,4,5,5,6,6,6,7,7,8,8,2,2,3,4,5,5,6,26,31,36,42,47,52,57,63,68,73,78,84,89,94,99
5,5,6,6,7,7,8,8,9,9,10,2,3,4,4,5,6,7,20,24,29,33,37,41,45,49,53,58,62,66,70,74,78
5,6,7,7,8,8,9,9,10,11,11,2,3,3,4,5,6,7,25,30,35,41,46,51,56,61,66,71,76,82,87,92,97
9,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,28,33,39,44,50,56,61,67,72,78,84,89,95,101,106
9,10,11,12,13,14,15,15,16,17,18,1,2,3,3,4,5,5,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,12,15,17,20,22,25,27,30,32,35,37,40,42,45,47
0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,23,28,32,37,42,46,51,56,61,65,70,75,79,84,89
0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,7,8,9,11,12,14,15,17,18,19,21,22,24,25,27
0,0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,7,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,16,19,23,26,29,32,36,39,42,46,49,52,55,59,62
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,22,26,31,35,39,44,48,53,57,62,66,71,75,79,84
0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,10,13,15,17,19,21,23,26,28,30,32,34,36,39,41
0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,6,7,20,24,28,33,37,41,45,49,53,57,62,66,70,74,78
1,1,1,1,1,1,1,1,1,1,2,2,3,4,5,6,7,8,19,23,27,31,35,39,42,46,50,54,58,62,66,70,74
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,24,29,33,38,43,48,53,58,63,67,72,77,82,87,92
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,19,23,27,31,34,38,42,46,50,54,58,62,65,69,73
7,8,9,9,10,11,12,12,13,14,15,3,5,6,7,9,10,11,15,18,21,24,27,30,34,37,40,43,46,49,52,55,58
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,26,31,37,42,47,53,58,63,69,74,79,85,90,95,101
2,2,3,3,3,4,4,4,4,5,5,3,4,5,6,7,8,9,12,14,16,19,21,24,26,29,31,33,36,38,41,43,46
1,1,1,1,2,2,2,2,2,2,2,2,3,4,5,6,7,8,26,32,37,43,48,53,59,64,70,75,80,86,91,97,102
1,1,1,1,1,1,1,1,2,2,2,2,3,4,5,5,6,7,24,28,33,38,43,48,53,57,62,67,72,77,81,86,91
1,1,2,2,2,2,2,3,3,3,3,2,3,4,5,6,7,8,13,16,18,21,24,26,29,32,35,37,40,43,45,48,51
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,12,14,17,19,22,24,26,29,31,34,36,39,41,44,46
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,22,27,32,36,41,45,50,55,59,64,68,73,78,82,87
8,9,10,11,12,13,14,15,16,17,17,4,5,6,8,9,11,12,16,19,22,26,29,32,36,39,42,45,49,52,55,58,62
7,8,9,9,10,11,12,12,13,14,15,2,2,3,4,4,5,6,17,21,24,28,31,35,39,42,46,49,53,56,60,63,67
4,4,5,5,6,6,7,7,7,8,8,3,4,5,6,7,9,10,21,25,29,34,38,42,46,51,55,59,63,68,72,76,80
3,4,4,4,5,5,5,6,6,6,7,2,3,4,4,5,6,7,19,22,26,30,34,38,42,45,49,53,57,61,65,68,72
3,4,4,5,5,5,6,6,6,7,7,2,3,3,4,5,6,7,20,24,29,33,37,41,45,49,53,58,62,66,70,74,78
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
1,2,2,2,2,2,2,3,3,3,3,2,3,4,5,6,7,8,22,27,31,36,40,45,49,54,58,63,67,72,76,81,85
1,2,2,2,2,2,3,3,3,3,3,2,3,4,5,6,6,7,19,23,27,30,34,38,42,46,50,54,57,61,65,69,73
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,24,28,33,38,43,48,53,57,62,67,72,77,81,86,91
0,0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,7,8,7,9,11,12,14,15,17,19,20,22,23,25,27,28,30
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,86,91,96
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,26,31,37,42,47,53,58,63,69,74,79,85,90,95,101
1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,27,29,31,33,35,37,39
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,25,30,35,40,45,50,56,61,66,71,76,81,86,91,96
1,1,1,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
1,1,1,1,2,2,2,2,2,2,3,2,3,4,5,6,7,8,13,16,18,21,24,26,29,32,34,37,40,42,45,48,51
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,12,14,16,19,21,24,26,29,31,33,36,38,41,43,46
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,23,27,32,36,41,46,50,55,60,64,69,73,78,83,87
10,11,13,14,15,16,17,18,19,20,21,4,6,7,9,10,12,13,19,22,26,30,34,38,41,45,49,53,57,60,64,68,72
8,9,10,11,12,13,14,15,16,16,17,2,2,3,4,4,5,6,17,20,24,27,31,34,38,41,45,48,52,55,58,62,65
3,4,4,5,5,5,6,6,7,7,7,3,4,5,6,7,8,10,20,24,28,33,37,41,45,49,53,57,62,66,70,74,78
3,3,3,4,4,4,5,5,5,6,6,2,3,4,4,5,6,7,19,23,26,30,34,38,42,46,49,53,57,61,65,69,73
3,3,4,4,4,5,5,5,6,6,6,2,3,4,4,5,6,7,21,25,29,33,37,42,46,50,54,58,63,67,71,75,79
5,6,6,7,7,8,8,9,9,10,10,3,4,6,7,8,9,10,16,19,22,25,28,32,35,38,41,44,48,51,54,57,60
4,4,5,5,6,6,6,7,7,8,8,2,3,3,4,5,6,6,19,23,27,30,34,38,42,46,50,54,57,61,65,69,73
4,5,5,6,6,7,7,8,8,9,9,2,3,3,4,5,6,7,18,21,25,29,32,36,40,43,47,51,54,58,62,65,69
1,1,1,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,25,30,35,40,45,50,55,60,65,70,75,80,85,91,96
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,19,22,26,30,34,38,42,45,49,53,57,61,64,68,72
2,2,2,2,3,3,3,3,4,4,4,2,3,4,5,6,7,8,8,10,12,13,15,17,19,20,22,24,26,27,29,31,33
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,26,32,37,42,48,53,58,64,69,74,80,85,90,96,101
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,37,39
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,25,31,36,41,46,51,56,62,67,72,77,82,87,93,98
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,24,29,34,38,43,48,53,58,63,68,73,77,82,87,92
1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,7,8,14,16,19,22,25,28,31,33,36,39,42,45,47,50,53
3,4,4,5,5,5,6,6,7,7,7,3,4,5,6,7,9,10,16,19,22,26,29,32,35,39,42,45,49,52,55,58,62
3,3,3,4,4,4,5,5,5,6,6,2,3,4,4,5,6,7,22,26,31,35,39,44,48,53,57,62,66,71,75,79,84
3,3,4,4,4,5,5,5,6,6,6,2,3,4,5,5,6,7,6,7,8,9,11,12,13,14,16,17,18,19,20,22,23
3,4,4,5,5,5,6,6,7,7,7,2,3,4,4,5,6,7,19,23,27,31,34,38,42,46,50,54,58,62,65,69,73
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,16,19,23,26,29,33,36,39,42,46,49,52,56,59,62
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
1,1,1,1,2,2,2,2,2,2,2,2,3,4,5,6,7,8,22,27,32,36,41,45,50,55,59,64,68,73,78,82,87
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
7,8,9,10,10,11,12,13,14,14,15,3,5,6,7,9,10,11,29,34,40,46,52,58,64,69,75,81,87,93,99,104,110
6,7,8,8,9,10,10,11,12,12,13,2,3,3,4,5,6,6,17,21,24,28,31,35,39,42,46,49,53,56,60,63,67
8,9,10,10,11,12,13,14,15,15,16,2,3,3,4,5,6,7,22,27,31,36,40,45,49,54,58,63,67,72,76,81,85
10,11,12,13,14,15,16,18,19,20,21,2,3,4,4,5,6,7,19,23,26,30,34,38,42,46,50,53,57,61,65,69,73
19,21,23,25,27,29,31,33,35,37,39,3,4,5,6,7,9,10,28,34,40,46,51,57,63,69,74,80,86,92,97,103,109
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,24,28,33,38,43,48,52,57,62,67,72,76,81,86,91
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,19,23,27,31,34,38,42,46,50,54,58,62,66,69,73
1,2,2,2,2,2,3,3,3,3,3,3,4,5,6,7,8,9,9,11,13,15,17,19,21,23,24,26,28,30,32,34,36
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,25,30,36,41,46,51,56,61,67,72,77,82,87,92,97
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,6,7,26,31,37,42,47,53,58,63,69,74,79,84,90,95,100
2,2,3,3,3,4,4,4,4,5,5,3,4,5,6,7,8,9,11,13,15,18,20,22,24,27,29,31,33,36,38,40,42
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,71,76,81,86,91,96
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6,7,24,29,34,39,44,48,53,58,63,68,73,78,83,88,93
1,1,2,2,2,2,2,2,3,3,3,2,3,4,5,6,7,8,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56
0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,12,15,17,20,22,25,28,30,33,35,38,40,43,45,48
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,23,28,32,37,42,46,51,56,61,65,70,75,79,84,89
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,7,8,9,11,12,14,15,16,18,19,21,22,24,25,26
1,1,1,1,1,1,1,1,1,2,2,2,3,4,5,6,6,7,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,17,20,24,27,31,34,38,41,45,48,52,55,59,62,66
0,0,0,1,1,1,1,1,1,1,1,2,3,4,5,6,6,7,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76
1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,6,7,7,22,26,30,35,39,44,48,52,57,61,66,70,74,79,83
2,2,2,3,3,3,3,4,4,4,4,3,4,5,6,7,8,9,12,15,17,20,22,25,27,30,33,35,38,40,43,45,48
2,2,2,3,3,3,3,4,4,4,4,2,3,4,5,6,6,7,20,24,28,32,36,40,44,49,53,57,61,65,69,73,77
3,3,3,4,4,4,5,5,5,6,6,2,3,4,5,6,6,7,19,23,27,30,34,38,42,46,50,54,57,61,65,69,73
7,7,8,9,9,10,11,11,12,13,14,3,4,5,6,7,8,9,13,15,18,20,23,26,28,31,33,36,39,41,44,46,49
12,13,15,16,17,19,20,21,22,24,25,3,4,5,6,7,8,9,21,26,30,35,39,43,48,52,56,61,65,70,74,78,83
12,13,14,15,17,18,19,20,22,23,24,1,2,3,3,4,4,5,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,7,8,19,23,27,31,35,38,42,46,50,54,58,62,66,70,73
2,2,2,3,3,3,3,4,4,4,4,2,3,4,5,6,7,8,8,9,11,13,14,16,18,19,21,22,24,26,27,29,31
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,26,31,37,42,47,53,58,63,69,74,79,85,90,95,101
1,1,1,1,2,2,2,2,2,2,3,2,3,4,5,6,7,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,39
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,25,30,35,40,45,50,55,61,66,71,76,81,86,91,96
8,9,9,10,11,12,13,13,14,15,16,3,5,6,7,9,10,11,33,39,46,53,59,66,73,79,86,93,99,106,113,119,126
10,11,12,13,14,15,16,17,18,19,20,2,3,4,5,6,7,8,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,12,14,17,19,21,24,26,29,31,34,36,38,41,43,46
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,23,27,32,36,41,46,50,55,59,64,69,73,78,82,87
14,16,17,18,20,21,23,24,26,27,29,5,6,8,10,12,13,15,22,27,32,36,41,45,50,54,59,64,68,73,77,82,87
13,14,16,17,18,20,21,22,24,25,26,2,2,3,4,4,5,6,17,21,25,28,32,35,39,43,46,50,53,57,60,64,68
7,8,8,9,10,11,11,12,13,14,14,3,5,6,7,9,10,11,24,29,34,39,44,49,53,58,63,68,73,78,83,88,93
6,6,7,8,8,9,10,10,11,12,12,2,3,3,4,5,6,6,18,22,25,29,33,36,40,44,47,51,55,59,62,66,70
10,11,12,13,14,15,16,17,18,19,20,2,3,4,5,6,7,8,23,28,33,37,42,47,52,56,61,66,71,75,80,85,90
6,6,7,8,8,9,9,10,11,11,12,3,5,6,7,8,10,11,16,20,23,26,30,33,37,40,43,47,50,53,57,60,63
5,5,6,6,7,7,8,9,9,10,10,2,3,3,4,5,6,6,19,23,27,30,34,38,42,46,50,54,57,61,65,69,73
6,7,8,9,9,10,11,11,12,13,13,2,3,4,5,5,6,7,19,23,26,30,34,38,42,46,50,53,57,61,65,69,73
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,7,24,28,33,38,43,48,53,57,62,67,72,77,81,86,91
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,19,23,27,30,34,38,42,46,50,54,58,61,65,69,73
9,10,11,12,12,13,14,15,16,17,18,4,5,7,8,9,11,12,17,20,24,27,31,34,38,41,45,48,51,55,58,62,65
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
1,1,2,2,2,2,2,3,3,3,3,2,3,4,5,6,7,8,28,33,39,45,50,56,62,67,73,79,84,90,95,101,107
2,2,2,3,3,3,3,4,4,4,4,2,3,4,5,6,7,8,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37
1,1,1,1,1,1,1,1,1,2,2,2,3,4,5,6,7,8,26,31,37,42,47,53,58,63,69,74,79,84,90,95,100
0,0,1,1,1,1,1,1,1,1,1,2,3,4,5,5,6,7,24,29,33,38,43,48,53,58,62,67,72,77,82,87,91
3,3,3,4,4,4,5,5,5,6,6,3,4,5,6,7,8,9,15,18,21,24,27,31,34,37,40,43,46,49,52,55,59
25,28,30,33,35,38,40,43,46,48,51,7,9,11,14,16,18,21,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152
20,23,25,27,29,31,33,35,37,39,41,1,1,1,2,2,3,3,17,20,23,27,30,34,37,40,44,47,51,54,57,61,64
21,23,25,27,29,31,33,35,37,39,42,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,26,28,30,33,35,37,40,42,45,47,1,1,2,2,3,3,4,15,18,21,24,27,31,34,37,40,43,46,49,52,55,58
0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8,16,19,23,26,29,33,36,39,43,46,49,53,56,59,63
13,14,16,17,19,20,21,23,24,25,27,4,6,8,9,11,13,14,34,41,48,55,62,69,76,83,90,96,103,110,117,124,131
12,13,14,16,17,18,19,21,22,23,24,2,2,3,4,4,5,6,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75
14,15,17,18,20,21,22,24,25,27,28,2,2,3,4,4,5,6,18,21,25,29,32,36,40,43,47,51,54,58,62,65,69
17,19,21,22,24,26,28,29,31,33,35,2,2,3,4,5,5,6,16,19,23,26,29,33,36,39,43,46,49,53,56,59,63
17,19,21,22,24,26,28,29,31,33,35,1,1,2,2,3,3,4,13,16,19,22,25,27,30,33,36,39,41,44,47,50,53
19,21,23,25,26,28,30,32,34,36,38,1,1,2,2,3,3,4,21,25,29,33,38,42,46,50,55,59,63,67,71,76,80
22,24,27,29,31,33,36,38,40,42,45,1,2,2,3,3,4,5,23,28,33,37,42,47,51,56,61,66,70,75,80,85,89
23,25,27,30,32,34,37,39,41,44,46,1,1,1,2,2,2,3,11,13,15,18,20,22,24,27,29,31,33,36,38,40,42
23,25,27,30,32,34,37,39,41,44,46,0,1,1,1,1,2,2,11,13,15,18,20,22,24,27,29,31,33,36,38,40,42
