0,1,2,3,4,5,6,7
-0.600962996483,-0.779101490974,-0.43482235074,-0.872543811798,3.56809473038,-0.077316403389,0.806477427483,1.98744094372
0.498090535402,0.862451195717,-3.26551771164,-4.44976854324,-5.21252155304,-0.000479757785797,-2.55753850937,-3.02341365814
-0.0255363881588,1.32983767986,-3.17829275131,-4.41060447693,-5.26493835449,0.701904594898,-2.56974840164,-7.96858882904
-0.023206487298,-0.143699288368,-0.375754058361,-0.631204605103,3.80998659134,-0.360288321972,0.869703471661,-5.52240228653
-0.395147889853,-0.822976350784,-0.421632111073,-0.887411236763,1.16710853577,-0.252345204353,0.82894796133,1.95623409748
0.524228572845,1.51593506336,-3.0263428688,-4.408680439,-5.36805725098,0.10755354166,-2.1815161705,-14.9421129227
0.249611586332,-0.0994124412537,-0.218975588679,-0.870276272297,0.594236373901,-0.223563671112,1.13743948936,-7.77872276306
0.908768177032,2.27023220062,-5.49855947495,-7.17964744568,-10.2995605469,1.60966396332,-4.54759788513,-24.7196998596
1.35404896736,1.71547925472,-5.13017892838,-6.70128059387,-9.14693450928,0.921912491322,-4.06262254715,-16.1726226807
0.191398769617,0.0704131126404,-0.264233976603,-0.810992240906,0.259892940521,-0.0989152789116,1.22033047676,-9.09695911407
-0.0587933957577,-0.942623078823,-0.412152975798,-0.912150740623,-0.562624692917,-0.552447974682,0.839891433716,1.98439395428
0.696523666382,1.81722152233,-3.16938257217,-4.56988382339,-5.97556066513,0.251151382923,-2.2469587326,-16.9897651672
-0.339190632105,0.941462993622,-0.317322731018,-0.434842348099,0.581886768341,0.394024670124,1.19085073471,-13.8615922928
-0.0515259206295,-0.928017199039,-0.478197723627,-0.811217308044,0.791042327881,-0.656798124313,0.773794949055,2.03304576874
1.01632344723,1.82057464123,-2.77816724777,-3.98327875137,-4.94993162155,-0.115585327148,-2.07087087631,-12.4541873932
-0.109664738178,0.631427407265,-0.216496646404,-0.626823306084,0.712090492249,0.223557174206,1.18104529381,-12.4736909866
-0.0184781551361,-0.987665057182,-0.410257935524,-0.92758923769,0.37300825119,-0.58503985405,0.833789050579,2.0292634964
0.881214141846,1.70703852177,-2.90283584595,-4.16081380844,-4.10174036026,-0.0646061897278,-1.91036832333,-14.664525032
0.0107833743095,0.679699897766,-0.363364040852,-0.442866504192,-0.440544366837,-0.017661511898,1.15421438217,-12.5556631088
0.757727980614,1.62744629383,-5.65327310562,-7.19644784927,-9.34635543823,1.44936394691,-4.57667016983,-14.3958120346
-0.0408443659544,-0.900283098221,-0.373788714409,-0.962086856365,3.1908993721,-0.438318729401,0.883579790592,0.537949681282
0.0599531233311,1.27648460865,-3.49948740005,-4.78147697449,-5.8436164856,0.750335514545,-2.5958108902,-7.41494750977
0.0933324843645,-0.323075652122,-0.274997472763,-0.911872506142,2.53489208221,-0.183982491493,1.09431815147,-5.52863788605
-0.379770606756,-0.831144630909,-0.398342043161,-0.922350883484,0.48529291153,-0.232539743185,0.853199958801,1.93649029732
0.617232322693,1.61082470417,-3.18141269684,-4.59487581253,-5.87821531296,0.173870146275,-2.20220756531,-16.1824417114
0.254455864429,-0.117204248905,-0.238824635744,-0.87247812748,0.628588676453,-0.219348460436,1.15973234177,-7.71316432953
-0.586329340935,-0.695669591427,-0.375607669353,-0.925157189369,-1.68895578384,-0.0111964344978,0.89366966486,1.80282139778
0.791939258575,1.77750742435,-3.32449150085,-4.75209140778,-6.88549184799,0.229814171791,-2.36952209473,-16.7899208069
0.218947187066,0.120494008064,-0.220049470663,-0.830049812794,-1.80775403976,-0.0941100120544,1.23609435558,-9.35151195526
-0.0327063053846,-0.928950309753,-0.380522012711,-0.949905991554,-2.52206468582,-0.532374978065,0.879973351955,1.92148673534
0.755868911743,1.85166251659,-3.31748628616,-4.72550201416,-6.66496229172,0.289605081081,-2.28451919556,-17.0544395447
-0.235575526953,0.759085536003,-0.160440638661,-0.753129482269,-1.39148521423,0.585640132427,1.3920301199,-13.6935491562
0.0245443806052,-0.951787054539,-0.365714550018,-0.973971962929,-3.12968206406,-0.564035058022,0.895301759243,1.91539955139
1.21403002739,1.79630792141,-3.53412914276,-4.84738540649,-7.05353975296,0.136856615543,-2.41654920578,-13.5557889938
-0.0377395302057,0.566284537315,-0.204145252705,-0.746595203876,-2.24266910553,0.305746674538,1.348056674,-12.3993873596
-0.00729838013649,-0.956904768944,-0.405978441238,-0.921221494675,-1.12651157379,-0.591804921627,0.847705960274,1.97802770138
0.901071310043,1.72304356098,-2.8718123436,-4.08684778214,-4.20040559769,-0.0813358426094,-1.89077556133,-13.837023735
0.112944513559,0.503932118416,-0.194479703903,-0.757482767105,-2.32563924789,0.163141012192,1.33460569382,-12.3891487122
-0.651581645012,-0.708564400673,-0.536237835884,-0.70581972599,4.91786909103,-0.181827306747,0.711839556694,2.01907110214
0.415142714977,0.919924139977,-2.69027805328,-3.66629815102,-3.15779876709,-0.0867087841034,-2.65791893005,-2.19769144058
-0.811746358871,-0.215995430946,-0.475015997887,-0.471918463707,3.74776983261,-0.130883872509,0.549362182617,-0.471490383148
-0.0683419406414,-0.0595775842667,-0.0900766551495,-0.711704134941,3.50146818161,-0.384532272816,0.620373606682,-5.56105136871
1.1516866684,2.1044344902,-5.36505937576,-6.99954605103,-9.36721992493,1.3349199295,-4.27973842621,-22.5141410828
1.26303935051,1.62579286098,-5.17848348618,-6.78607845306,-8.28967475891,0.941846191883,-4.06138324738,-16.4846000671
0.215885102749,-0.147475123405,-0.302279919386,-0.820241749287,1.20289850235,-0.254136234522,1.13593423367,-7.18907737732
0.985945701599,2.3878159523,-5.33367586136,-6.9422454834,-9.92527961731,1.61177301407,-4.42907810211,-24.5588378906
1.44505786896,1.84521043301,-5.03783273697,-6.55973815918,-8.88447189331,0.938356339931,-3.98491573334,-16.7554512024
